Namespace(basenet='vgg16_reducedfc.pth', batch_size=16, cuda=True, dataset='VOC', dataset_root='../data_SRDP/VOCdevkit', gamma=0.1, lr=1e-06, momentum=0.9, num_workers=8, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005) 
iter 0 || Loss: 6074.5042724609375 || cur_lr: 1e-06 
iter 123450 || Loss: 944.7181243896484 || cur_lr: 1.0000000000000003e-09 
iter 123460 || Loss: 579.5385894775391 || cur_lr: 1.0000000000000003e-09 
iter 123470 || Loss: 977.2567138671875 || cur_lr: 1.0000000000000003e-09 
iter 123480 || Loss: 412.720703125 || cur_lr: 1.0000000000000003e-09 
iter 123490 || Loss: 941.8313598632812 || cur_lr: 1.0000000000000003e-09 
iter 123500 || Loss: 918.6999664306641 || cur_lr: 1.0000000000000003e-09 
iter 123510 || Loss: 982.2903747558594 || cur_lr: 1.0000000000000003e-09 
iter 123520 || Loss: 758.0286254882812 || cur_lr: 1.0000000000000003e-09 
iter 123530 || Loss: 976.0538330078125 || cur_lr: 1.0000000000000003e-09 
iter 123540 || Loss: 638.8476715087891 || cur_lr: 1.0000000000000003e-09 
iter 123550 || Loss: 744.4952697753906 || cur_lr: 1.0000000000000003e-09 
iter 123560 || Loss: 805.3133850097656 || cur_lr: 1.0000000000000003e-09 
iter 123570 || Loss: 735.4618988037109 || cur_lr: 1.0000000000000003e-09 
iter 123580 || Loss: 663.255859375 || cur_lr: 1.0000000000000003e-09 
iter 123590 || Loss: 709.7042388916016 || cur_lr: 1.0000000000000003e-09 
iter 123600 || Loss: 902.4348297119141 || cur_lr: 1.0000000000000003e-09 
iter 123610 || Loss: 725.5365142822266 || cur_lr: 1.0000000000000003e-09 
iter 123620 || Loss: 373.03428649902344 || cur_lr: 1.0000000000000003e-09 
iter 123630 || Loss: 797.7523345947266 || cur_lr: 1.0000000000000003e-09 
iter 123640 || Loss: 523.7926788330078 || cur_lr: 1.0000000000000003e-09 
iter 123650 || Loss: 1003.8068237304688 || cur_lr: 1.0000000000000003e-09 
iter 123660 || Loss: 873.8012542724609 || cur_lr: 1.0000000000000003e-09 
iter 123670 || Loss: 740.5298156738281 || cur_lr: 1.0000000000000003e-09 
iter 123680 || Loss: 1257.0155029296875 || cur_lr: 1.0000000000000003e-09 
iter 123690 || Loss: 600.4735870361328 || cur_lr: 1.0000000000000003e-09 
iter 123700 || Loss: 546.1746215820312 || cur_lr: 1.0000000000000003e-09 
iter 123710 || Loss: 759.2207336425781 || cur_lr: 1.0000000000000003e-09 
iter 123720 || Loss: 650.9667816162109 || cur_lr: 1.0000000000000003e-09 
iter 123730 || Loss: 490.30665588378906 || cur_lr: 1.0000000000000003e-09 
iter 123740 || Loss: 798.8022003173828 || cur_lr: 1.0000000000000003e-09 
iter 123750 || Loss: 355.52310943603516 || cur_lr: 1.0000000000000003e-09 
iter 123760 || Loss: 896.687255859375 || cur_lr: 1.0000000000000003e-09 
iter 123770 || Loss: 792.5821533203125 || cur_lr: 1.0000000000000003e-09 
iter 123780 || Loss: 828.0711517333984 || cur_lr: 1.0000000000000003e-09 
iter 123790 || Loss: 772.9160461425781 || cur_lr: 1.0000000000000003e-09 
iter 123800 || Loss: 795.7989196777344 || cur_lr: 1.0000000000000003e-09 
iter 123810 || Loss: 698.9097595214844 || cur_lr: 1.0000000000000003e-09 
iter 123820 || Loss: 577.3964233398438 || cur_lr: 1.0000000000000003e-09 
iter 123830 || Loss: 894.6820983886719 || cur_lr: 1.0000000000000003e-09 
iter 123840 || Loss: 676.2504119873047 || cur_lr: 1.0000000000000003e-09 
iter 123850 || Loss: 667.7375335693359 || cur_lr: 1.0000000000000003e-09 
iter 123860 || Loss: 716.3032836914062 || cur_lr: 1.0000000000000003e-09 
iter 123870 || Loss: 803.4550476074219 || cur_lr: 1.0000000000000003e-09 
iter 123880 || Loss: 953.685302734375 || cur_lr: 1.0000000000000003e-09 
iter 123890 || Loss: 382.6756362915039 || cur_lr: 1.0000000000000003e-09 
iter 123900 || Loss: 696.2232055664062 || cur_lr: 1.0000000000000003e-09 
iter 123910 || Loss: 794.1887512207031 || cur_lr: 1.0000000000000003e-09 
iter 123920 || Loss: 752.498291015625 || cur_lr: 1.0000000000000003e-09 
iter 123930 || Loss: 758.2959136962891 || cur_lr: 1.0000000000000003e-09 
iter 123940 || Loss: 706.0766906738281 || cur_lr: 1.0000000000000003e-09 
iter 123950 || Loss: 829.7236938476562 || cur_lr: 1.0000000000000003e-09 
iter 123960 || Loss: 619.0460205078125 || cur_lr: 1.0000000000000003e-09 
iter 123970 || Loss: 677.9510955810547 || cur_lr: 1.0000000000000003e-09 
iter 123980 || Loss: 955.7679443359375 || cur_lr: 1.0000000000000003e-09 
iter 123990 || Loss: 652.4778137207031 || cur_lr: 1.0000000000000003e-09 
iter 124000 || Loss: 897.9676818847656 || cur_lr: 1.0000000000000003e-09 
iter 124010 || Loss: 700.3029174804688 || cur_lr: 1.0000000000000003e-09 
iter 124020 || Loss: 939.2525482177734 || cur_lr: 1.0000000000000003e-09 
iter 124030 || Loss: 755.5407104492188 || cur_lr: 1.0000000000000003e-09 
iter 124040 || Loss: 580.0714874267578 || cur_lr: 1.0000000000000003e-09 
iter 124050 || Loss: 679.9913482666016 || cur_lr: 1.0000000000000003e-09 
iter 124060 || Loss: 874.5172424316406 || cur_lr: 1.0000000000000003e-09 
iter 124070 || Loss: 519.3776550292969 || cur_lr: 1.0000000000000003e-09 
iter 124080 || Loss: 867.1031341552734 || cur_lr: 1.0000000000000003e-09 
iter 124090 || Loss: 911.482421875 || cur_lr: 1.0000000000000003e-09 
iter 124100 || Loss: 674.2730865478516 || cur_lr: 1.0000000000000003e-09 
iter 124110 || Loss: 626.6481170654297 || cur_lr: 1.0000000000000003e-09 
iter 124120 || Loss: 738.6742401123047 || cur_lr: 1.0000000000000003e-09 
iter 124130 || Loss: 589.8514556884766 || cur_lr: 1.0000000000000003e-09 
iter 124140 || Loss: 777.1371765136719 || cur_lr: 1.0000000000000003e-09 
iter 124150 || Loss: 713.8458099365234 || cur_lr: 1.0000000000000003e-09 
iter 124160 || Loss: 737.1125793457031 || cur_lr: 1.0000000000000003e-09 
iter 124170 || Loss: 653.6708221435547 || cur_lr: 1.0000000000000003e-09 
iter 124180 || Loss: 1097.3021240234375 || cur_lr: 1.0000000000000003e-09 
iter 124190 || Loss: 745.5271759033203 || cur_lr: 1.0000000000000003e-09 
iter 124200 || Loss: 927.7909240722656 || cur_lr: 1.0000000000000003e-09 
iter 124210 || Loss: 1108.762451171875 || cur_lr: 1.0000000000000003e-09 
iter 124220 || Loss: 744.3928833007812 || cur_lr: 1.0000000000000003e-09 
iter 124230 || Loss: 558.0455627441406 || cur_lr: 1.0000000000000003e-09 
iter 124240 || Loss: 917.658447265625 || cur_lr: 1.0000000000000003e-09 
iter 124250 || Loss: 599.7863464355469 || cur_lr: 1.0000000000000003e-09 
iter 124260 || Loss: 677.7661285400391 || cur_lr: 1.0000000000000003e-09 
iter 124270 || Loss: 832.1406860351562 || cur_lr: 1.0000000000000003e-09 
iter 124280 || Loss: 794.733154296875 || cur_lr: 1.0000000000000003e-09 
iter 124290 || Loss: 531.5025634765625 || cur_lr: 1.0000000000000003e-09 
iter 124300 || Loss: 840.8832550048828 || cur_lr: 1.0000000000000003e-09 
iter 124310 || Loss: 818.2525177001953 || cur_lr: 1.0000000000000003e-09 
iter 124320 || Loss: 457.41432189941406 || cur_lr: 1.0000000000000003e-09 
iter 124330 || Loss: 705.5347137451172 || cur_lr: 1.0000000000000003e-09 
iter 124340 || Loss: 720.6072082519531 || cur_lr: 1.0000000000000003e-09 
iter 124350 || Loss: 943.8758239746094 || cur_lr: 1.0000000000000003e-09 
iter 124360 || Loss: 723.0960235595703 || cur_lr: 1.0000000000000003e-09 
iter 124370 || Loss: 762.6453552246094 || cur_lr: 1.0000000000000003e-09 
iter 124380 || Loss: 911.6499938964844 || cur_lr: 1.0000000000000003e-09 
iter 124390 || Loss: 912.6333618164062 || cur_lr: 1.0000000000000003e-09 
iter 124400 || Loss: 756.0302429199219 || cur_lr: 1.0000000000000003e-09 
iter 124410 || Loss: 594.6209716796875 || cur_lr: 1.0000000000000003e-09 
iter 124420 || Loss: 819.7665100097656 || cur_lr: 1.0000000000000003e-09 
iter 124430 || Loss: 1084.0725402832031 || cur_lr: 1.0000000000000003e-09 
iter 124440 || Loss: 895.1977386474609 || cur_lr: 1.0000000000000003e-09 
iter 124450 || Loss: 1106.5158081054688 || cur_lr: 1.0000000000000003e-09 
iter 124460 || Loss: 734.3537902832031 || cur_lr: 1.0000000000000003e-09 
iter 124470 || Loss: 870.4332885742188 || cur_lr: 1.0000000000000003e-09 
iter 124480 || Loss: 589.572021484375 || cur_lr: 1.0000000000000003e-09 
iter 124490 || Loss: 974.0497436523438 || cur_lr: 1.0000000000000003e-09 
iter 124500 || Loss: 841.5746002197266 || cur_lr: 1.0000000000000003e-09 
iter 124510 || Loss: 677.3145751953125 || cur_lr: 1.0000000000000003e-09 
iter 124520 || Loss: 701.0132751464844 || cur_lr: 1.0000000000000003e-09 
iter 124530 || Loss: 736.1155090332031 || cur_lr: 1.0000000000000003e-09 
iter 124540 || Loss: 660.8719024658203 || cur_lr: 1.0000000000000003e-09 
iter 124550 || Loss: 1027.6042175292969 || cur_lr: 1.0000000000000003e-09 
iter 124560 || Loss: 740.3703765869141 || cur_lr: 1.0000000000000003e-09 
iter 124570 || Loss: 883.3267211914062 || cur_lr: 1.0000000000000003e-09 
iter 124580 || Loss: 564.6997985839844 || cur_lr: 1.0000000000000003e-09 
iter 124590 || Loss: 676.8357238769531 || cur_lr: 1.0000000000000003e-09 
iter 124600 || Loss: 645.0726165771484 || cur_lr: 1.0000000000000003e-09 
iter 124610 || Loss: 570.4887390136719 || cur_lr: 1.0000000000000003e-09 
iter 124620 || Loss: 1136.0646362304688 || cur_lr: 1.0000000000000003e-09 
iter 124630 || Loss: 843.8800048828125 || cur_lr: 1.0000000000000003e-09 
iter 124640 || Loss: 668.6951904296875 || cur_lr: 1.0000000000000003e-09 
iter 124650 || Loss: 681.2175903320312 || cur_lr: 1.0000000000000003e-09 
iter 124660 || Loss: 1096.715576171875 || cur_lr: 1.0000000000000003e-09 
iter 124670 || Loss: 596.8701782226562 || cur_lr: 1.0000000000000003e-09 
iter 124680 || Loss: 687.4616851806641 || cur_lr: 1.0000000000000003e-09 
iter 124690 || Loss: 726.1991424560547 || cur_lr: 1.0000000000000003e-09 
iter 124700 || Loss: 691.5420379638672 || cur_lr: 1.0000000000000003e-09 
iter 124710 || Loss: 491.65509033203125 || cur_lr: 1.0000000000000003e-09 
iter 124720 || Loss: 507.5790100097656 || cur_lr: 1.0000000000000003e-09 
iter 124730 || Loss: 915.450927734375 || cur_lr: 1.0000000000000003e-09 
iter 124740 || Loss: 1012.9251098632812 || cur_lr: 1.0000000000000003e-09 
iter 124750 || Loss: 715.9594879150391 || cur_lr: 1.0000000000000003e-09 
iter 124760 || Loss: 642.9148406982422 || cur_lr: 1.0000000000000003e-09 
iter 124770 || Loss: 561.6866607666016 || cur_lr: 1.0000000000000003e-09 
iter 124780 || Loss: 516.5563201904297 || cur_lr: 1.0000000000000003e-09 
iter 124790 || Loss: 1110.39111328125 || cur_lr: 1.0000000000000003e-09 
iter 124800 || Loss: 433.48097229003906 || cur_lr: 1.0000000000000003e-09 
iter 124810 || Loss: 674.9411773681641 || cur_lr: 1.0000000000000003e-09 
iter 124820 || Loss: 562.9423065185547 || cur_lr: 1.0000000000000003e-09 
iter 124830 || Loss: 1049.070556640625 || cur_lr: 1.0000000000000003e-09 
iter 124840 || Loss: 1432.0316772460938 || cur_lr: 1.0000000000000003e-09 
iter 124850 || Loss: 655.641845703125 || cur_lr: 1.0000000000000003e-09 
iter 124860 || Loss: 928.5419311523438 || cur_lr: 1.0000000000000003e-09 
iter 124870 || Loss: 718.6939239501953 || cur_lr: 1.0000000000000003e-09 
iter 124880 || Loss: 919.0416564941406 || cur_lr: 1.0000000000000003e-09 
iter 124890 || Loss: 670.8072967529297 || cur_lr: 1.0000000000000003e-09 
iter 124900 || Loss: 625.70166015625 || cur_lr: 1.0000000000000003e-09 
iter 124910 || Loss: 560.6722259521484 || cur_lr: 1.0000000000000003e-09 
iter 124920 || Loss: 724.651611328125 || cur_lr: 1.0000000000000003e-09 
iter 124930 || Loss: 973.2874450683594 || cur_lr: 1.0000000000000003e-09 
iter 124940 || Loss: 889.7893676757812 || cur_lr: 1.0000000000000003e-09 
iter 124950 || Loss: 618.8376922607422 || cur_lr: 1.0000000000000003e-09 
iter 124960 || Loss: 686.9549255371094 || cur_lr: 1.0000000000000003e-09 
iter 124970 || Loss: 724.8330688476562 || cur_lr: 1.0000000000000003e-09 
iter 124980 || Loss: 797.2057342529297 || cur_lr: 1.0000000000000003e-09 
iter 124990 || Loss: 775.78955078125 || cur_lr: 1.0000000000000003e-09 
iter 125000 || Loss: 592.8526458740234 || cur_lr: 1.0000000000000003e-09 
iter 125010 || Loss: 653.5946655273438 || cur_lr: 1.0000000000000003e-09 
iter 125020 || Loss: 808.5718688964844 || cur_lr: 1.0000000000000003e-09 
iter 125030 || Loss: 940.148681640625 || cur_lr: 1.0000000000000003e-09 
iter 125040 || Loss: 665.4924926757812 || cur_lr: 1.0000000000000003e-09 
iter 125050 || Loss: 581.07568359375 || cur_lr: 1.0000000000000003e-09 
iter 125060 || Loss: 872.3074951171875 || cur_lr: 1.0000000000000003e-09 
iter 125070 || Loss: 604.5555877685547 || cur_lr: 1.0000000000000003e-09 
iter 125080 || Loss: 521.4550933837891 || cur_lr: 1.0000000000000003e-09 
iter 125090 || Loss: 773.5378570556641 || cur_lr: 1.0000000000000003e-09 
iter 125100 || Loss: 1011.2156372070312 || cur_lr: 1.0000000000000003e-09 
iter 125110 || Loss: inf || cur_lr: 1.0000000000000003e-09 
iter 125120 || Loss: 913.7055053710938 || cur_lr: 1.0000000000000003e-09 
iter 125130 || Loss: 525.2190856933594 || cur_lr: 1.0000000000000003e-09 
iter 125140 || Loss: 868.7909698486328 || cur_lr: 1.0000000000000003e-09 
iter 125150 || Loss: 736.7311096191406 || cur_lr: 1.0000000000000003e-09 
iter 125160 || Loss: 407.32542419433594 || cur_lr: 1.0000000000000003e-09 
iter 125170 || Loss: 990.2780456542969 || cur_lr: 1.0000000000000003e-09 
iter 125180 || Loss: 609.1353302001953 || cur_lr: 1.0000000000000003e-09 
iter 125190 || Loss: 745.2856903076172 || cur_lr: 1.0000000000000003e-09 
iter 125200 || Loss: 830.9987487792969 || cur_lr: 1.0000000000000003e-09 
iter 125210 || Loss: 699.8099822998047 || cur_lr: 1.0000000000000003e-09 
iter 125220 || Loss: 744.8619689941406 || cur_lr: 1.0000000000000003e-09 
iter 125230 || Loss: 904.9471740722656 || cur_lr: 1.0000000000000003e-09 
iter 125240 || Loss: 754.8450012207031 || cur_lr: 1.0000000000000003e-09 
iter 125250 || Loss: 669.5118408203125 || cur_lr: 1.0000000000000003e-09 
iter 125260 || Loss: 670.8609924316406 || cur_lr: 1.0000000000000003e-09 
iter 125270 || Loss: 465.09163665771484 || cur_lr: 1.0000000000000003e-09 
iter 125280 || Loss: 932.7129516601562 || cur_lr: 1.0000000000000003e-09 
iter 125290 || Loss: 760.8797454833984 || cur_lr: 1.0000000000000003e-09 
iter 125300 || Loss: 1108.6856079101562 || cur_lr: 1.0000000000000003e-09 
iter 125310 || Loss: 978.7778930664062 || cur_lr: 1.0000000000000003e-09 
iter 125320 || Loss: 624.8077697753906 || cur_lr: 1.0000000000000003e-09 
iter 125330 || Loss: 867.5024871826172 || cur_lr: 1.0000000000000003e-09 
iter 125340 || Loss: 851.2357025146484 || cur_lr: 1.0000000000000003e-09 
iter 125350 || Loss: 620.5767211914062 || cur_lr: 1.0000000000000003e-09 
iter 125360 || Loss: 824.5628204345703 || cur_lr: 1.0000000000000003e-09 
iter 125370 || Loss: 815.0675659179688 || cur_lr: 1.0000000000000003e-09 
iter 125380 || Loss: 737.5928802490234 || cur_lr: 1.0000000000000003e-09 
iter 125390 || Loss: 658.6849822998047 || cur_lr: 1.0000000000000003e-09 
iter 125400 || Loss: 655.0565490722656 || cur_lr: 1.0000000000000003e-09 
iter 125410 || Loss: 862.7925109863281 || cur_lr: 1.0000000000000003e-09 
iter 125420 || Loss: 535.1688232421875 || cur_lr: 1.0000000000000003e-09 
iter 125430 || Loss: 690.437255859375 || cur_lr: 1.0000000000000003e-09 
iter 125440 || Loss: 607.2070159912109 || cur_lr: 1.0000000000000003e-09 
iter 125450 || Loss: 609.0511474609375 || cur_lr: 1.0000000000000003e-09 
iter 125460 || Loss: 592.4120483398438 || cur_lr: 1.0000000000000003e-09 
iter 125470 || Loss: 589.2248840332031 || cur_lr: 1.0000000000000003e-09 
iter 125480 || Loss: 401.2975311279297 || cur_lr: 1.0000000000000003e-09 
iter 125490 || Loss: 718.1338806152344 || cur_lr: 1.0000000000000003e-09 
iter 125500 || Loss: 825.3545532226562 || cur_lr: 1.0000000000000003e-09 
iter 125510 || Loss: 492.13604736328125 || cur_lr: 1.0000000000000003e-09 
iter 125520 || Loss: 795.5018615722656 || cur_lr: 1.0000000000000003e-09 
iter 125530 || Loss: 744.3082275390625 || cur_lr: 1.0000000000000003e-09 
iter 125540 || Loss: 679.0308532714844 || cur_lr: 1.0000000000000003e-09 
iter 125550 || Loss: 750.9591979980469 || cur_lr: 1.0000000000000003e-09 
iter 125560 || Loss: 945.3139953613281 || cur_lr: 1.0000000000000003e-09 
iter 125570 || Loss: 822.0240936279297 || cur_lr: 1.0000000000000003e-09 
iter 125580 || Loss: 506.9716033935547 || cur_lr: 1.0000000000000003e-09 
iter 125590 || Loss: 581.0869598388672 || cur_lr: 1.0000000000000003e-09 
iter 125600 || Loss: 784.0539093017578 || cur_lr: 1.0000000000000003e-09 
iter 125610 || Loss: 803.4485473632812 || cur_lr: 1.0000000000000003e-09 
iter 125620 || Loss: 687.2935028076172 || cur_lr: 1.0000000000000003e-09 
iter 125630 || Loss: 523.3048858642578 || cur_lr: 1.0000000000000003e-09 
iter 125640 || Loss: 742.1018829345703 || cur_lr: 1.0000000000000003e-09 
iter 125650 || Loss: 744.8133850097656 || cur_lr: 1.0000000000000003e-09 
iter 125660 || Loss: 700.0243835449219 || cur_lr: 1.0000000000000003e-09 
iter 125670 || Loss: 545.4419097900391 || cur_lr: 1.0000000000000003e-09 
iter 125680 || Loss: 524.6764221191406 || cur_lr: 1.0000000000000003e-09 
iter 125690 || Loss: 717.1007232666016 || cur_lr: 1.0000000000000003e-09 
iter 125700 || Loss: 1215.9099731445312 || cur_lr: 1.0000000000000003e-09 
iter 125710 || Loss: 904.7787475585938 || cur_lr: 1.0000000000000003e-09 
iter 125720 || Loss: 802.1990814208984 || cur_lr: 1.0000000000000003e-09 
iter 125730 || Loss: 833.4018096923828 || cur_lr: 1.0000000000000003e-09 
iter 125740 || Loss: 861.158935546875 || cur_lr: 1.0000000000000003e-09 
iter 125750 || Loss: 992.7648010253906 || cur_lr: 1.0000000000000003e-09 
iter 125760 || Loss: 718.2369079589844 || cur_lr: 1.0000000000000003e-09 
iter 125770 || Loss: 765.5909729003906 || cur_lr: 1.0000000000000003e-09 
iter 125780 || Loss: 908.3499450683594 || cur_lr: 1.0000000000000003e-09 
iter 125790 || Loss: 789.2718353271484 || cur_lr: 1.0000000000000003e-09 
iter 125800 || Loss: 716.8984680175781 || cur_lr: 1.0000000000000003e-09 
iter 125810 || Loss: 816.7912139892578 || cur_lr: 1.0000000000000003e-09 
iter 125820 || Loss: 381.5688781738281 || cur_lr: 1.0000000000000003e-09 
iter 125830 || Loss: 965.2613830566406 || cur_lr: 1.0000000000000003e-09 
iter 125840 || Loss: 975.6837158203125 || cur_lr: 1.0000000000000003e-09 
iter 125850 || Loss: 885.1629638671875 || cur_lr: 1.0000000000000003e-09 
iter 125860 || Loss: 748.2156372070312 || cur_lr: 1.0000000000000003e-09 
iter 125870 || Loss: 555.6025390625 || cur_lr: 1.0000000000000003e-09 
iter 125880 || Loss: 766.2399291992188 || cur_lr: 1.0000000000000003e-09 
iter 125890 || Loss: 1170.12451171875 || cur_lr: 1.0000000000000003e-09 
iter 125900 || Loss: 668.7652282714844 || cur_lr: 1.0000000000000003e-09 
iter 125910 || Loss: 574.429931640625 || cur_lr: 1.0000000000000003e-09 
iter 125920 || Loss: 1144.0582885742188 || cur_lr: 1.0000000000000003e-09 
iter 125930 || Loss: 1041.9923400878906 || cur_lr: 1.0000000000000003e-09 
iter 125940 || Loss: 915.9442138671875 || cur_lr: 1.0000000000000003e-09 
iter 125950 || Loss: 597.3887176513672 || cur_lr: 1.0000000000000003e-09 
iter 125960 || Loss: 1001.3025207519531 || cur_lr: 1.0000000000000003e-09 
iter 125970 || Loss: 552.2807006835938 || cur_lr: 1.0000000000000003e-09 
iter 125980 || Loss: 1046.4380493164062 || cur_lr: 1.0000000000000003e-09 
iter 125990 || Loss: 534.5634765625 || cur_lr: 1.0000000000000003e-09 
iter 126000 || Loss: 839.2084350585938 || cur_lr: 1.0000000000000003e-09 
iter 126010 || Loss: 893.0176086425781 || cur_lr: 1.0000000000000003e-09 
iter 126020 || Loss: 504.7925720214844 || cur_lr: 1.0000000000000003e-09 
iter 126030 || Loss: 879.3348083496094 || cur_lr: 1.0000000000000003e-09 
iter 126040 || Loss: 557.3043518066406 || cur_lr: 1.0000000000000003e-09 
iter 126050 || Loss: 773.4259338378906 || cur_lr: 1.0000000000000003e-09 
iter 126060 || Loss: 501.0855712890625 || cur_lr: 1.0000000000000003e-09 
iter 126070 || Loss: 505.042236328125 || cur_lr: 1.0000000000000003e-09 
iter 126080 || Loss: 750.7652587890625 || cur_lr: 1.0000000000000003e-09 
iter 126090 || Loss: 705.0478057861328 || cur_lr: 1.0000000000000003e-09 
iter 126100 || Loss: 756.1536712646484 || cur_lr: 1.0000000000000003e-09 
iter 126110 || Loss: 749.2098388671875 || cur_lr: 1.0000000000000003e-09 
iter 126120 || Loss: 888.5579833984375 || cur_lr: 1.0000000000000003e-09 
iter 126130 || Loss: 771.3711853027344 || cur_lr: 1.0000000000000003e-09 
iter 126140 || Loss: 585.0468139648438 || cur_lr: 1.0000000000000003e-09 
iter 126150 || Loss: 316.28726959228516 || cur_lr: 1.0000000000000003e-09 
iter 126160 || Loss: 661.5299835205078 || cur_lr: 1.0000000000000003e-09 
iter 126170 || Loss: 1054.1181945800781 || cur_lr: 1.0000000000000003e-09 
iter 126180 || Loss: 636.6284484863281 || cur_lr: 1.0000000000000003e-09 
iter 126190 || Loss: 554.3285217285156 || cur_lr: 1.0000000000000003e-09 
iter 126200 || Loss: 556.6224060058594 || cur_lr: 1.0000000000000003e-09 
iter 126210 || Loss: 685.8041534423828 || cur_lr: 1.0000000000000003e-09 
iter 126220 || Loss: 666.0792846679688 || cur_lr: 1.0000000000000003e-09 
iter 126230 || Loss: 587.16748046875 || cur_lr: 1.0000000000000003e-09 
iter 126240 || Loss: 804.5609130859375 || cur_lr: 1.0000000000000003e-09 
iter 126250 || Loss: 647.4253234863281 || cur_lr: 1.0000000000000003e-09 
iter 126260 || Loss: 633.5682373046875 || cur_lr: 1.0000000000000003e-09 
iter 126270 || Loss: 665.3227844238281 || cur_lr: 1.0000000000000003e-09 
iter 126280 || Loss: 830.0591735839844 || cur_lr: 1.0000000000000003e-09 
iter 126290 || Loss: 692.2752838134766 || cur_lr: 1.0000000000000003e-09 
iter 126300 || Loss: 493.4265899658203 || cur_lr: 1.0000000000000003e-09 
iter 126310 || Loss: 1125.4340515136719 || cur_lr: 1.0000000000000003e-09 
iter 126320 || Loss: 673.5885620117188 || cur_lr: 1.0000000000000003e-09 
iter 126330 || Loss: 705.3911285400391 || cur_lr: 1.0000000000000003e-09 
iter 126340 || Loss: 664.7735595703125 || cur_lr: 1.0000000000000003e-09 
iter 126350 || Loss: 718.8849487304688 || cur_lr: 1.0000000000000003e-09 
iter 126360 || Loss: 1022.5584106445312 || cur_lr: 1.0000000000000003e-09 
iter 126370 || Loss: 879.3406982421875 || cur_lr: 1.0000000000000003e-09 
iter 126380 || Loss: 585.1697540283203 || cur_lr: 1.0000000000000003e-09 
iter 126390 || Loss: 994.1903991699219 || cur_lr: 1.0000000000000003e-09 
iter 126400 || Loss: 733.1879425048828 || cur_lr: 1.0000000000000003e-09 
iter 126410 || Loss: 698.4952850341797 || cur_lr: 1.0000000000000003e-09 
iter 126420 || Loss: 674.2832641601562 || cur_lr: 1.0000000000000003e-09 
iter 126430 || Loss: 858.4859008789062 || cur_lr: 1.0000000000000003e-09 
iter 126440 || Loss: 1127.1716918945312 || cur_lr: 1.0000000000000003e-09 
iter 126450 || Loss: 993.0369873046875 || cur_lr: 1.0000000000000003e-09 
iter 126460 || Loss: 534.5445556640625 || cur_lr: 1.0000000000000003e-09 
iter 126470 || Loss: 733.5409240722656 || cur_lr: 1.0000000000000003e-09 
iter 126480 || Loss: 601.12939453125 || cur_lr: 1.0000000000000003e-09 
iter 126490 || Loss: 946.9364318847656 || cur_lr: 1.0000000000000003e-09 
iter 126500 || Loss: 471.9789047241211 || cur_lr: 1.0000000000000003e-09 
iter 126510 || Loss: 457.47227478027344 || cur_lr: 1.0000000000000003e-09 
iter 126520 || Loss: 834.8068695068359 || cur_lr: 1.0000000000000003e-09 
iter 126530 || Loss: 685.7999572753906 || cur_lr: 1.0000000000000003e-09 
iter 126540 || Loss: 686.3613891601562 || cur_lr: 1.0000000000000003e-09 
iter 126550 || Loss: 421.3263473510742 || cur_lr: 1.0000000000000003e-09 
iter 126560 || Loss: 736.0830688476562 || cur_lr: 1.0000000000000003e-09 
iter 126570 || Loss: 632.0736694335938 || cur_lr: 1.0000000000000003e-09 
iter 126580 || Loss: 828.8386840820312 || cur_lr: 1.0000000000000003e-09 
iter 126590 || Loss: 711.4621887207031 || cur_lr: 1.0000000000000003e-09 
iter 126600 || Loss: 740.0543212890625 || cur_lr: 1.0000000000000003e-09 
iter 126610 || Loss: 496.75929260253906 || cur_lr: 1.0000000000000003e-09 
iter 126620 || Loss: 675.9505157470703 || cur_lr: 1.0000000000000003e-09 
iter 126630 || Loss: 712.0962677001953 || cur_lr: 1.0000000000000003e-09 
iter 126640 || Loss: 756.8065185546875 || cur_lr: 1.0000000000000003e-09 
iter 126650 || Loss: 748.8660278320312 || cur_lr: 1.0000000000000003e-09 
iter 126660 || Loss: 614.8084564208984 || cur_lr: 1.0000000000000003e-09 
iter 126670 || Loss: 725.8575286865234 || cur_lr: 1.0000000000000003e-09 
iter 126680 || Loss: 775.9520568847656 || cur_lr: 1.0000000000000003e-09 
iter 126690 || Loss: 818.8293151855469 || cur_lr: 1.0000000000000003e-09 
iter 126700 || Loss: 751.4838562011719 || cur_lr: 1.0000000000000003e-09 
iter 126710 || Loss: 889.0234985351562 || cur_lr: 1.0000000000000003e-09 
iter 126720 || Loss: 806.1529998779297 || cur_lr: 1.0000000000000003e-09 
iter 126730 || Loss: 737.1904296875 || cur_lr: 1.0000000000000003e-09 
iter 126740 || Loss: 724.2767639160156 || cur_lr: 1.0000000000000003e-09 
iter 126750 || Loss: 795.3720855712891 || cur_lr: 1.0000000000000003e-09 
iter 126760 || Loss: 695.0248565673828 || cur_lr: 1.0000000000000003e-09 
iter 126770 || Loss: 535.9636383056641 || cur_lr: 1.0000000000000003e-09 
iter 126780 || Loss: 716.0076599121094 || cur_lr: 1.0000000000000003e-09 
iter 126790 || Loss: 829.2594909667969 || cur_lr: 1.0000000000000003e-09 
iter 126800 || Loss: 670.4816284179688 || cur_lr: 1.0000000000000003e-09 
iter 126810 || Loss: 848.7503051757812 || cur_lr: 1.0000000000000003e-09 
